county,state,fips,cases,deaths
Wright,Missouri,29229,1571,31
Worth,Missouri,29227,162,2
Washington,Missouri,29221,2696,49
Webster,Missouri,29225,3562,53
Wayne,Missouri,29223,1029,11
Stoddard,Missouri,29207,2469,37
Shelby,Missouri,29205,572,7
Stone,Missouri,29209,2406,44
Shannon,Missouri,29203,581,12
Scott,Missouri,29201,4684,84
Warren,Missouri,29219,3084,31
Vernon,Missouri,29217,1927,43
Campbell,Wyoming,56005,4818,60
Sullivan,Missouri,29211,841,14
Carbon,Wyoming,56007,1564,23
Albany,Wyoming,56001,4219,11
Texas,Missouri,29215,1821,23
Taney,Missouri,29213,5234,92
Big Horn,Wyoming,56003,1142,32
Converse,Wyoming,56009,991,17
Franklin,Kansas,20059,2542,43
Ford,Kansas,20057,5740,74
Floyd,Iowa,19067,1586,42
Finney,Kansas,20055,6045,71
Franklin,Iowa,19069,1150,21
Ellsworth,Kansas,20053,1220,25
Emmet,Iowa,19063,1318,40
Fayette,Iowa,19065,1840,41
Dubuque,Iowa,19061,13265,206
Montgomery,Virginia,51121,9240,91
Nelson,Virginia,51125,889,12
Ellis,Kansas,20051,3733,73
New Kent,Virginia,51127,1470,16
Gray,Kansas,20069,611,14
Grant,Kansas,20067,975,18
Guthrie,Iowa,19077,1195,29
Graham,Kansas,20065,265,9
Hamilton,Iowa,19079,1788,49
Washoe,Nevada,32031,45251,669
Greene,Iowa,19073,771,10
Grundy,Iowa,19075,1355,32
Fremont,Iowa,19071,617,9
Northampton,Virginia,51131,791,35
Northumberland,Virginia,51133,740,20
Nottoway,Virginia,51135,1892,48
White Pine,Nevada,32033,567,6
Orange,Virginia,51137,2137,39
Gove,Kansas,20063,386,19
Page,Virginia,51139,1998,57
Geary,Kansas,20061,3355,40
Dallas,Iowa,19049,11025,97
Newport,Rhode Island,44005,6603,41
Crawford,Kansas,20037,4717,83
Providence,Rhode Island,44007,95637,1946
Cowley,Kansas,20035,3938,107
Bristol,Rhode Island,44001,5000,141
Clinton,Iowa,19045,5461,92
Comanche,Kansas,20033,170,9
Kent,Rhode Island,44003,18092,360
Crawford,Iowa,19047,2631,40
Coffey,Kansas,20031,724,23
Clay,Iowa,19041,2139,25
Clayton,Iowa,19043,1680,56
Washington,Rhode Island,44009,9768,168
Decatur,Kansas,20039,269,12
Pershing,Nevada,32027,954,20
Patrick,Virginia,51141,1333,43
Nye,Nevada,32023,2914,106
Pittsylvania,Virginia,51143,5477,78
Mineral,Nevada,32021,308,7
Powhatan,Virginia,51145,1876,15
Prince Edward,Virginia,51147,2111,34
Prince George,Virginia,51149,3472,27
Storey,Nevada,32029,100,3
Elk,Kansas,20049,180,5
Dickinson,Iowa,19059,2458,43
Edwards,Kansas,20047,263,12
Douglas,Kansas,20045,9194,87
Delaware,Iowa,19055,2068,39
Doniphan,Kansas,20043,967,23
Des Moines,Iowa,19057,4472,65
Davis,Iowa,19051,804,24
Decatur,Iowa,19053,595,9
Lincoln,Nevada,32017,361,3
Prince William,Virginia,51153,44491,479
Lander,Nevada,32015,450,9
Pulaski,Virginia,51155,2583,61
Humboldt,Nevada,32013,1168,13
Rappahannock,Virginia,51157,339,2
Eureka,Nevada,32011,51,0
Richmond,Virginia,51159,1488,15
Dickinson,Kansas,20041,1740,44
Lyon,Nevada,32019,3118,65
Carroll,Iowa,19027,2831,52
Butler,Kansas,20015,7476,86
Cass,Iowa,19029,1364,54
Brown,Kansas,20013,1235,38
Butler,Iowa,19023,1628,34
Bourbon,Kansas,20011,1403,26
Calhoun,Iowa,19025,1347,13
Buena Vista,Iowa,19021,4236,40
Chautauqua,Kansas,20019,266,6
Chase,Kansas,20017,258,3
Douglas,Nevada,32005,2797,35
Roanoke,Virginia,51161,8114,138
Clark,Nevada,32003,243155,4284
Rockbridge,Virginia,51163,1499,46
Churchill,Nevada,32001,2028,49
Rockingham,Virginia,51165,6646,105
Russell,Virginia,51167,2237,36
Scott,Virginia,51169,1799,52
Esmeralda,Nevada,32009,38,0
Elko,Nevada,32007,4800,56
Clay,Kansas,20027,826,29
Chickasaw,Iowa,19037,1229,15
Clark,Kansas,20025,250,7
Clarke,Iowa,19039,987,24
Cheyenne,Kansas,20023,362,14
Cerro Gordo,Iowa,19033,5315,87
Cherokee,Kansas,20021,2465,52
Cherokee,Iowa,19035,1583,38
Cedar,Iowa,19031,1873,23
Shenandoah,Virginia,51171,4208,130
Cloud,Kansas,20029,980,23
Smyth,Virginia,51173,2828,91
Southampton,Virginia,51175,1963,56
Spotsylvania,Virginia,51177,9639,113
Stafford,Virginia,51179,11007,75
Allamakee,Iowa,19005,1497,51
Appanoose,Iowa,19007,1274,47
Adair,Iowa,19001,858,32
Adams,Iowa,19003,334,4
Surry,Virginia,51181,417,9
Sussex,Virginia,51183,1177,21
Tazewell,Virginia,51185,3569,66
Warren,Virginia,51187,2874,55
Audubon,Iowa,19009,498,9
Atchison,Kansas,20005,1609,14
Boone,Iowa,19015,2607,33
Anderson,Kansas,20003,836,18
Bremer,Iowa,19017,2810,60
Allen,Kansas,20001,1238,18
Benton,Iowa,19011,2528,55
Black Hawk,Iowa,19013,15679,307
Washington,Virginia,51191,4805,106
Barton,Kansas,20009,2604,47
Westmoreland,Virginia,51193,1257,24
Barber,Kansas,20007,373,6
Wise,Virginia,51195,3104,96
Wythe,Virginia,51197,2587,78
York,Virginia,51199,3674,52
Buchanan,Iowa,19019,1898,31
Navarro,Texas,48349,5766,154
Carter,Tennessee,47019,6562,156
Carroll,Tennessee,47017,3596,83
Nacogdoches,Texas,48347,4487,168
Cannon,Tennessee,47015,1905,31
Motley,Texas,48345,115,8
Mora,New Mexico,35033,169,6
McKinley,New Mexico,35031,12227,462
Rio Arriba,New Mexico,35039,3574,75
Haines Borough,Alaska,02100,27,0
Quay,New Mexico,35037,446,8
Otero,New Mexico,35035,4877,74
Campbell,Tennessee,47013,4124,63
Morris,Texas,48343,862,33
Bradley,Tennessee,47011,14868,149
Moore,Texas,48341,2453,72
Blount,Tennessee,47009,15341,193
Montgomery,Texas,48339,52207,557
Bledsoe,Tennessee,47007,2117,11
Benton,Tennessee,47005,1650,40
Montague,Texas,48337,2081,71
Bedford,Tennessee,47003,6486,129
Mitchell,Texas,48335,602,30
Hidalgo,New Mexico,35023,360,9
Harding,New Mexico,35021,10,0
Luna,New Mexico,35029,3300,85
Los Alamos,New Mexico,35028,518,6
Lincoln,New Mexico,35027,1648,19
Lea,New Mexico,35025,9030,164
Anderson,Tennessee,47001,8718,172
Mills,Texas,48333,654,21
Milam,Texas,48331,2517,47
Midland,Texas,48329,17331,266
Menard,Texas,48327,207,9
Medina,Texas,48325,4947,103
Maverick,Texas,48323,10420,352
Sagadahoc,Maine,23023,1245,8
De Baca,New Mexico,35011,140,1
Somerset,Maine,23025,1851,29
Waldo,Maine,23027,830,19
Washington,Maine,23029,826,15
Guadalupe,New Mexico,35019,628,9
Grant,New Mexico,35017,1690,36
Kenai Peninsula Borough,Alaska,02122,4392,19
Eddy,New Mexico,35015,6791,128
Piscataquis,Maine,23021,441,6
Doña Ana,New Mexico,35013,24784,445
Matagorda,Texas,48321,3880,104
Mason,Texas,48319,393,6
Martin,Texas,48317,629,18
Marion,Texas,48315,537,33
Madison,Texas,48313,1952,29
Bernalillo,New Mexico,35001,56711,929
Curry,New Mexico,35009,5100,76
Colfax,New Mexico,35007,898,47
Cibola,New Mexico,35006,3512,109
Chaves,New Mexico,35005,9121,168
York,Maine,23031,12403,130
Juneau City and Borough,Alaska,02110,1346,3
Catron,New Mexico,35003,90,5
McMullen,Texas,48311,83,5
Hancock,Maine,23009,1222,36
McCulloch,Texas,48307,572,19
Lynn,Texas,48305,618,23
Lubbock,Texas,48303,48850,784
Loving,Texas,48301,1,0
Androscoggin,Maine,23001,7077,65
Aroostook,Maine,23003,1653,45
Cumberland,Maine,23005,16013,189
Franklin,Maine,23007,1213,13
McLennan,Texas,48309,26896,470
Knox,Maine,23013,964,5
Lincoln,Maine,23015,851,2
Oxford,Maine,23017,3195,62
Penobscot,Maine,23019,5332,89
Kennebec,Maine,23011,5569,65
King William,Virginia,51101,1181,11
District of Columbia,District of Columbia,11001,47533,1104
Lancaster,Virginia,51103,709,16
Lee,Virginia,51105,2413,46
Loudoun,Virginia,51107,27202,274
Louisa,Virginia,51109,1935,32
Lunenburg,Virginia,51111,751,13
Madison,Virginia,51113,603,16
Mathews,Virginia,51115,595,12
Mecklenburg,Virginia,51117,2252,65
Middlesex,Virginia,51119,568,20
Winnebago,Illinois,17201,31947,493
Woodford,Illinois,17203,4593,81
Van Buren,Michigan,26159,6654,112
Sanilac,Michigan,26151,4062,102
Knox,Tennessee,47093,51453,629
Schoolcraft,Michigan,26153,351,5
Johnson,Tennessee,47091,2365,38
Shiawassee,Michigan,26155,5944,96
Northwest Arctic Borough,Alaska,02188,612,2
Tuscola,Michigan,26157,5333,160
North Slope Borough,Alaska,02185,1061,4
Lawrence,Tennessee,47099,5868,86
Nome Census Area,Alaska,02180,351,0
Lauderdale,Tennessee,47097,3169,44
Lake,Tennessee,47095,1700,26
Hickman,Tennessee,47081,2828,46
Washtenaw,Michigan,26161,25802,276
Wayne,Michigan,26163,153362,4588
Matanuska-Susitna Borough,Alaska,02170,11253,45
Wexford,Michigan,26165,2671,36
Jefferson,Tennessee,47089,6139,124
Jackson,Tennessee,47087,1315,35
Humphreys,Tennessee,47085,1776,22
Houston,Tennessee,47083,1088,33
Otsego,Michigan,26137,2565,36
Ottawa,Michigan,26139,30372,392
Hardin,Tennessee,47071,3552,66
Ontonagon,Michigan,26131,453,21
Osceola,Michigan,26133,1765,26
Oscoda,Michigan,26135,581,24
Henry,Tennessee,47079,3147,75
Henderson,Tennessee,47077,3763,76
Haywood,Tennessee,47075,2694,61
Hawkins,Tennessee,47073,5927,107
Hardeman,Tennessee,47069,3493,64
St. Clair,Michigan,26147,17171,383
St. Joseph,Michigan,26149,5792,94
Petersburg Borough,Alaska,02195,159,0
Refugio,Texas,48391,651,21
Presque Isle,Michigan,26141,961,31
Roscommon,Michigan,26143,1791,47
Prince of Wales-Hyder Census Area,Alaska,02198,93,1
Saginaw,Michigan,26145,20704,568
Runnels,Texas,48399,1286,37
Hancock,Tennessee,47067,570,12
Hamilton,Tennessee,47065,44066,491
Rockwall,Texas,48397,11413,155
Hamblen,Tennessee,47063,8568,171
Robertson,Texas,48395,2107,40
Grundy,Tennessee,47061,1786,34
Roberts,Texas,48393,61,1
Ward,North Dakota,38101,9591,194
Greene,Tennessee,47059,7814,153
Wells,North Dakota,38103,444,8
Reeves,Texas,48389,1733,43
Monroe,Michigan,26115,14429,236
Montcalm,Michigan,26117,7461,105
Montmorency,Michigan,26119,538,18
Midland,Michigan,26111,6956,77
Missaukee,Michigan,26113,1397,23
Williams,North Dakota,38105,4730,38
Grainger,Tennessee,47057,2612,50
Red River,Texas,48387,689,37
Giles,Tennessee,47055,3972,99
Real,Texas,48385,311,12
Gibson,Tennessee,47053,6478,145
Reagan,Texas,48383,377,8
Franklin,Tennessee,47051,5127,90
Randall,Texas,48381,16653,294
Fentress,Tennessee,47049,2405,47
Fayette,Tennessee,47047,4973,76
Rains,Texas,48379,796,25
Oakland,Michigan,26125,109933,2181
Oceana,Michigan,26127,2567,53
Ogemaw,Michigan,26129,1537,36
Valencia,New Mexico,35061,6917,105
Muskegon,Michigan,26121,16308,336
Ketchikan Gateway Borough,Alaska,02130,417,1
Newaygo,Michigan,26123,4349,57
Dyer,Tennessee,47045,5401,105
Presidio,Texas,48377,810,24
Dickson,Tennessee,47043,6799,109
Potter,Texas,48375,17297,444
DeKalb,Tennessee,47041,2780,54
Polk,Texas,48373,3218,109
Pecos,Texas,48371,1654,34
Decatur,Tennessee,47039,1579,39
Parmer,Texas,48369,1264,35
Davidson,Tennessee,47037,97922,929
Parker,Texas,48367,15560,179
Taos,New Mexico,35055,1654,51
Socorro,New Mexico,35053,1308,56
Sierra,New Mexico,35051,746,48
Union,New Mexico,35059,417,9
Torrance,New Mexico,35057,760,13
Cumberland,Tennessee,47035,6665,128
Panola,Texas,48365,1594,74
Palo Pinto,Texas,48363,2884,75
Crockett,Tennessee,47033,2022,48
Orange,Texas,48361,8380,146
Coffee,Tennessee,47031,6879,121
Cocke,Tennessee,47029,4474,98
Oldham,Texas,48359,268,4
Clay,Tennessee,47027,1100,31
Claiborne,Tennessee,47025,3147,73
Ochiltree,Texas,48357,1135,26
San Juan,New Mexico,35045,14424,467
Marquette,Michigan,26103,5703,59
Kusilvak Census Area,Alaska,02158,1271,4
Sandoval,New Mexico,35043,11829,227
Mason,Michigan,26105,1974,32
Roosevelt,New Mexico,35041,1889,54
Mecosta,Michigan,26107,2939,27
Menominee,Michigan,26109,2045,41
Kodiak Island Borough,Alaska,02150,1099,5
Santa Fe,New Mexico,35049,10310,145
San Miguel,New Mexico,35047,1341,17
Manistee,Michigan,26101,1893,23
Chester,Tennessee,47023,2120,51
Nueces,Texas,48355,41610,774
Cheatham,Tennessee,47021,4518,55
Nolan,Texas,48353,1528,51
Newton,Texas,48351,618,35
Josephine,Oregon,41033,3187,65
Power,Idaho,16077,662,9
Johnson,Iowa,19103,14294,83
Payette,Idaho,16075,2523,36
Jefferson,Oregon,41031,2105,32
Jones,Iowa,19105,2951,56
Lake,Oregon,41037,429,7
Klamath,Oregon,41035,3905,59
Shoshone,Idaho,16079,1084,34
Jefferson,Iowa,19101,1318,35
Lane,Oregon,41039,12195,144
Owyhee,Idaho,16073,1058,28
Oneida,Idaho,16071,356,4
Issaquena,Mississippi,28055,168,6
Garfield,Washington,53023,120,5
Humphreys,Mississippi,28053,949,32
Franklin,Washington,53021,12147,109
Jackson,Mississippi,28059,13341,246
Grays Harbor,Washington,53027,3760,63
Itawamba,Mississippi,28057,2987,77
Grant,Washington,53025,9889,119
Island,Washington,53029,1630,30
Holmes,Mississippi,28051,1882,72
Keokuk,Iowa,19107,953,31
Kossuth,Iowa,19109,2143,64
Louisa,Iowa,19115,1276,49
Leavenworth,Kansas,20103,7178,91
Washington,Idaho,16087,1214,21
Gilliam,Oregon,41021,57,1
Lucas,Iowa,19117,763,23
Valley,Idaho,16085,835,6
Lane,Kansas,20101,143,7
Lee,Iowa,19111,3704,55
Harney,Oregon,41025,324,8
Linn,Iowa,19113,20556,332
Grant,Oregon,41023,480,4
Jackson,Oregon,41029,10388,130
Hood River,Oregon,41027,1152,30
Logan,Kansas,20109,289,6
Twin Falls,Idaho,16083,9411,127
Linn,Kansas,20107,815,12
Teton,Idaho,16081,1208,4
Lincoln,Kansas,20105,263,5
King,Washington,53033,100955,1514
Jones,Mississippi,28067,8348,163
Jefferson,Washington,53031,388,3
Jefferson Davis,Mississippi,28065,1066,32
Kittitas,Washington,53037,2744,33
Kitsap,Washington,53035,7496,104
Kemper,Mississippi,28069,961,28
Klickitat,Washington,53039,711,9
Lyon,Iowa,19119,1566,41
Jefferson,Mississippi,28063,650,28
Jasper,Mississippi,28061,2206,48
Kootenai,Idaho,16055,17735,207
Coos,Oregon,41011,2019,32
Jerome,Idaho,16053,2586,23
Curry,Oregon,41015,629,9
Lemhi,Idaho,16059,523,9
Latah,Idaho,16057,3093,10
Crook,Oregon,41013,967,19
Douglas,Oregon,41019,3120,69
Deschutes,Oregon,41017,7822,73
George,Mississippi,28039,2446,47
Jefferson,Idaho,16051,2976,26
Lewis,Washington,53041,4285,63
DeSoto,Mississippi,28033,21271,256
Mason,Washington,53045,2616,29
Covington,Mississippi,28031,2560,80
Lincoln,Washington,53043,460,7
Franklin,Mississippi,28037,831,23
Pacific,Washington,53049,886,10
Forrest,Mississippi,28035,7614,149
Okanogan,Washington,53047,2413,37
Madison,Idaho,16065,7147,27
Lincoln,Idaho,16063,500,11
Benton,Oregon,41003,2873,19
Nez Perce,Idaho,16069,3579,55
Minidoka,Idaho,16067,2333,32
Baker,Oregon,41001,911,14
Clatsop,Oregon,41007,934,8
Clackamas,Oregon,41005,16201,209
Pend Oreille,Washington,53051,717,7
Lewis,Idaho,16061,390,9
Columbia,Oregon,41009,1629,26
San Juan,Washington,53055,170,0
Hancock,Mississippi,28045,3756,86
Pierce,Washington,53053,48689,645
Grenada,Mississippi,28043,2586,85
Skamania,Washington,53059,300,1
Hinds,Mississippi,28049,20171,413
Skagit,Washington,53057,5317,67
Harrison,Mississippi,28047,17710,306
Greene,Mississippi,28041,1300,33
Clark,Idaho,16033,59,0
Cassia,Idaho,16031,2932,26
Custer,Idaho,16037,246,3
Clearwater,Idaho,16035,1045,13
Choctaw,Mississippi,28019,751,18
Chickasaw,Mississippi,28017,2065,57
Spokane,Washington,53063,41804,621
Snohomish,Washington,53061,35643,565
Bolivar,Mississippi,28011,4790,131
Thurston,Washington,53067,8822,91
Stevens,Washington,53065,2032,28
Carroll,Mississippi,28015,1215,27
Calhoun,Mississippi,28013,1680,32
Wahkiakum,Washington,53069,107,0
Elmore,Idaho,16039,1972,14
Fremont,Idaho,16043,1124,14
Franklin,Idaho,16041,1190,16
Gooding,Idaho,16047,1298,23
Gem,Idaho,16045,1750,38
Copiah,Mississippi,28029,2954,65
Whatcom,Washington,53073,8354,90
Walla Walla,Washington,53071,5013,64
Yakima,Washington,53077,30404,445
Clarke,Mississippi,28023,1784,79
Whitman,Washington,53075,4178,47
Claiborne,Mississippi,28021,1020,30
Coahoma,Mississippi,28027,2927,79
Clay,Mississippi,28025,1837,54
Idaho,Idaho,16049,1213,18
Bingham,Idaho,16011,4816,74
Boise,Idaho,16015,353,2
Blaine,Idaho,16013,2362,18
Bonneville,Idaho,16019,14787,169
Bonner,Idaho,16017,3218,43
Boundary,Idaho,16021,860,10
Camas,Idaho,16025,71,0
Butte,Idaho,16023,208,1
Benton,Mississippi,28009,982,25
Attala,Mississippi,28007,2142,73
Adams,Mississippi,28001,2505,82
Amite,Mississippi,28005,1226,41
Alcorn,Mississippi,28003,3083,68
Caribou,Idaho,16029,688,12
Canyon,Idaho,16027,26383,292
Zapata,Texas,48505,1764,36
Sheridan,Kansas,20179,432,13
Young,Texas,48503,2161,44
Shawnee,Kansas,20177,17337,359
Webster,Iowa,19187,5097,92
Yoakum,Texas,48501,871,26
Seward,Kansas,20175,3953,41
Winnebago,Iowa,19189,1392,31
Washington,Iowa,19183,2505,50
Wayne,Iowa,19185,524,23
Warren,Iowa,19181,5667,87
Zavala,Texas,48507,1856,43
Sedgwick,Kansas,20173,55999,743
Scott,Kansas,20171,621,23
Stevens,Kansas,20189,586,10
