county,state,fips,cases,deaths
Elk,Kansas,20049,179,5
Dickinson,Iowa,19059,2486,44
Edwards,Kansas,20047,267,12
Douglas,Kansas,20045,9313,87
Delaware,Iowa,19055,2104,41
Doniphan,Kansas,20043,988,23
Des Moines,Iowa,19057,4620,66
Davis,Iowa,19051,840,24
Decatur,Iowa,19053,609,9
Lincoln,Nevada,32017,362,3
Prince William,Virginia,51153,45250,498
Lander,Nevada,32015,467,9
Pulaski,Virginia,51155,2660,61
Humboldt,Nevada,32013,1187,14
Rappahannock,Virginia,51157,359,2
Eureka,Nevada,32011,55,0
Richmond,Virginia,51159,1518,15
Dickinson,Kansas,20041,1775,45
Lyon,Nevada,32019,3219,65
Carroll,Iowa,19027,2865,52
Butler,Kansas,20015,7573,87
Cass,Iowa,19029,1389,54
Brown,Kansas,20013,1240,38
Butler,Iowa,19023,1652,35
Bourbon,Kansas,20011,1421,25
Calhoun,Iowa,19025,1387,13
Buena Vista,Iowa,19021,4249,40
Chautauqua,Kansas,20019,267,6
Chase,Kansas,20017,274,3
Douglas,Nevada,32005,2901,35
Roanoke,Virginia,51161,8268,145
Clark,Nevada,32003,249831,4376
Rockbridge,Virginia,51163,1553,46
Churchill,Nevada,32001,2061,49
Rockingham,Virginia,51165,6778,107
Russell,Virginia,51167,2288,38
Scott,Virginia,51169,1849,57
Esmeralda,Nevada,32009,38,0
Elko,Nevada,32007,4950,56
Clay,Kansas,20027,826,29
Chickasaw,Iowa,19037,1244,16
Clark,Kansas,20025,252,7
Clarke,Iowa,19039,1003,24
Cheyenne,Kansas,20023,364,14
Cerro Gordo,Iowa,19033,5453,89
Cherokee,Kansas,20021,2488,53
Cherokee,Iowa,19035,1591,38
Cedar,Iowa,19031,1906,23
Shenandoah,Virginia,51171,4347,133
Cloud,Kansas,20029,986,23
Smyth,Virginia,51173,2967,93
Southampton,Virginia,51175,1980,56
Spotsylvania,Virginia,51177,10078,120
Stafford,Virginia,51179,11361,79
Allamakee,Iowa,19005,1519,51
Appanoose,Iowa,19007,1284,49
Adair,Iowa,19001,869,32
Adams,Iowa,19003,341,4
Surry,Virginia,51181,420,9
Sussex,Virginia,51183,1192,21
Tazewell,Virginia,51185,3665,70
Warren,Virginia,51187,3029,58
Audubon,Iowa,19009,513,10
Atchison,Kansas,20005,1632,14
Boone,Iowa,19015,2669,34
Anderson,Kansas,20003,838,18
Bremer,Iowa,19017,2861,60
Allen,Kansas,20001,1246,20
Benton,Iowa,19011,2568,55
Black Hawk,Iowa,19013,15861,309
Washington,Virginia,51191,4953,110
Barton,Kansas,20009,2621,49
Westmoreland,Virginia,51193,1293,26
Barber,Kansas,20007,374,6
Wise,Virginia,51195,3228,99
Wythe,Virginia,51197,2664,79
York,Virginia,51199,3739,54
Buchanan,Iowa,19019,1915,33
Navarro,Texas,48349,5838,154
Carter,Tennessee,47019,6686,158
Carroll,Tennessee,47017,3648,83
Nacogdoches,Texas,48347,4570,171
Cannon,Tennessee,47015,1931,31
Motley,Texas,48345,116,8
Mora,New Mexico,35033,171,6
McKinley,New Mexico,35031,12326,467
Rio Arriba,New Mexico,35039,3623,76
Haines Borough,Alaska,02100,28,0
Quay,New Mexico,35037,517,8
Otero,New Mexico,35035,5113,75
Campbell,Tennessee,47013,4186,63
Morris,Texas,48343,873,33
Bradley,Tennessee,47011,15166,152
Moore,Texas,48341,2743,72
Blount,Tennessee,47009,15600,196
Montgomery,Texas,48339,54013,580
Bledsoe,Tennessee,47007,2172,11
Benton,Tennessee,47005,1682,40
Montague,Texas,48337,2103,71
Bedford,Tennessee,47003,6543,129
Mitchell,Texas,48335,605,31
Hidalgo,New Mexico,35023,363,9
Harding,New Mexico,35021,11,0
Luna,New Mexico,35029,3354,86
Los Alamos,New Mexico,35028,529,6
Lincoln,New Mexico,35027,1728,19
Lea,New Mexico,35025,9070,169
Anderson,Tennessee,47001,8817,172
Mills,Texas,48333,658,21
Milam,Texas,48331,2550,48
Midland,Texas,48329,17614,271
Menard,Texas,48327,211,9
Medina,Texas,48325,5073,105
Maverick,Texas,48323,10451,356
Sagadahoc,Maine,23023,1434,10
De Baca,New Mexico,35011,170,1
Somerset,Maine,23025,2140,30
Waldo,Maine,23027,991,21
Washington,Maine,23029,864,16
Guadalupe,New Mexico,35019,667,9
Grant,New Mexico,35017,1717,37
Kenai Peninsula Borough,Alaska,02122,4497,19
Eddy,New Mexico,35015,6862,130
Piscataquis,Maine,23021,536,6
Doña Ana,New Mexico,35013,25032,459
Matagorda,Texas,48321,4188,111
Mason,Texas,48319,407,6
Martin,Texas,48317,634,19
Marion,Texas,48315,541,33
Madison,Texas,48313,1973,29
Bernalillo,New Mexico,35001,58178,945
Curry,New Mexico,35009,5244,79
Colfax,New Mexico,35007,922,48
Cibola,New Mexico,35006,3537,113
Chaves,New Mexico,35005,9222,171
York,Maine,23031,13204,131
Juneau City and Borough,Alaska,02110,1406,3
Catron,New Mexico,35003,94,5
McMullen,Texas,48311,83,5
Hancock,Maine,23009,1324,38
McCulloch,Texas,48307,577,19
Lynn,Texas,48305,620,23
Lubbock,Texas,48303,49253,789
Loving,Texas,48301,2,0
Androscoggin,Maine,23001,8125,79
Aroostook,Maine,23003,1815,45
Cumberland,Maine,23005,16993,194
Franklin,Maine,23007,1323,15
McLennan,Texas,48309,27356,472
Knox,Maine,23013,1108,5
Lincoln,Maine,23015,1027,2
Oxford,Maine,23017,3509,64
Penobscot,Maine,23019,5972,93
Kennebec,Maine,23011,6339,69
King William,Virginia,51101,1225,12
District of Columbia,District of Columbia,11001,48689,1125
Lancaster,Virginia,51103,714,16
Lee,Virginia,51105,2428,48
Loudoun,Virginia,51107,27846,277
Louisa,Virginia,51109,1984,32
Lunenburg,Virginia,51111,773,13
Madison,Virginia,51113,617,16
Mathews,Virginia,51115,598,12
Mecklenburg,Virginia,51117,2317,67
Middlesex,Virginia,51119,569,20
Winnebago,Illinois,17201,33575,515
Woodford,Illinois,17203,4828,90
Van Buren,Michigan,26159,7017,124
Sanilac,Michigan,26151,4219,115
Knox,Tennessee,47093,52146,638
Schoolcraft,Michigan,26153,420,5
Johnson,Tennessee,47091,2429,39
Shiawassee,Michigan,26155,6338,103
Northwest Arctic Borough,Alaska,02188,618,2
Tuscola,Michigan,26157,5624,171
North Slope Borough,Alaska,02185,1078,4
Lawrence,Tennessee,47099,6006,92
Nome Census Area,Alaska,02180,365,0
Lauderdale,Tennessee,47097,3219,46
Lake,Tennessee,47095,1709,26
Hickman,Tennessee,47081,2854,46
Washtenaw,Michigan,26161,26874,297
Wayne,Michigan,26163,163073,4929
Matanuska-Susitna Borough,Alaska,02170,11630,55
Wexford,Michigan,26165,2867,47
Jefferson,Tennessee,47089,6272,125
Jackson,Tennessee,47087,1325,36
Humphreys,Tennessee,47085,1835,28
Houston,Tennessee,47083,1100,33
Otsego,Michigan,26137,2762,40
Ottawa,Michigan,26139,32443,415
Hardin,Tennessee,47071,3588,68
Ontonagon,Michigan,26131,468,21
Osceola,Michigan,26133,1925,28
Oscoda,Michigan,26135,651,29
Henry,Tennessee,47079,3223,76
Henderson,Tennessee,47077,3818,76
Haywood,Tennessee,47075,2714,62
Hawkins,Tennessee,47073,6225,110
Hardeman,Tennessee,47069,3543,64
St. Clair,Michigan,26147,18217,430
St. Joseph,Michigan,26149,6149,97
Petersburg Borough,Alaska,02195,164,0
Refugio,Texas,48391,670,22
Presque Isle,Michigan,26141,1043,34
Roscommon,Michigan,26143,1873,49
Prince of Wales-Hyder Census Area,Alaska,02198,133,1
Saginaw,Michigan,26145,22160,602
Runnels,Texas,48399,1295,38
Hancock,Tennessee,47067,599,12
Hamilton,Tennessee,47065,44951,498
Rockwall,Texas,48397,11624,157
Hamblen,Tennessee,47063,8638,174
Robertson,Texas,48395,2157,43
Grundy,Tennessee,47061,1795,35
Roberts,Texas,48393,62,1
Ward,North Dakota,38101,9817,194
Greene,Tennessee,47059,7951,157
Wells,North Dakota,38103,457,8
Reeves,Texas,48389,1895,43
Monroe,Michigan,26115,15212,257
Montcalm,Michigan,26117,8044,114
Montmorency,Michigan,26119,601,20
Midland,Michigan,26111,7462,87
Missaukee,Michigan,26113,1487,24
Williams,North Dakota,38105,4900,39
Grainger,Tennessee,47057,2646,50
Red River,Texas,48387,697,37
Giles,Tennessee,47055,4021,101
Real,Texas,48385,312,12
Gibson,Tennessee,47053,6578,147
Reagan,Texas,48383,384,8
Franklin,Tennessee,47051,5166,90
Randall,Texas,48381,16876,303
Fentress,Tennessee,47049,2437,47
Fayette,Tennessee,47047,5134,79
Rains,Texas,48379,809,26
Oakland,Michigan,26125,117046,2327
Oceana,Michigan,26127,2726,60
Ogemaw,Michigan,26129,1706,40
Valencia,New Mexico,35061,7073,110
Muskegon,Michigan,26121,17981,359
Ketchikan Gateway Borough,Alaska,02130,603,1
Newaygo,Michigan,26123,4787,65
Dyer,Tennessee,47045,5453,106
Presidio,Texas,48377,819,24
Dickson,Tennessee,47043,6878,114
Potter,Texas,48375,17509,454
DeKalb,Tennessee,47041,2815,54
Polk,Texas,48373,3365,115
Pecos,Texas,48371,1681,34
Decatur,Tennessee,47039,1596,39
Parmer,Texas,48369,1293,35
Davidson,Tennessee,47037,99058,946
Parker,Texas,48367,15863,184
Taos,New Mexico,35055,1677,52
Socorro,New Mexico,35053,1318,56
Sierra,New Mexico,35051,776,50
Union,New Mexico,35059,417,9
Torrance,New Mexico,35057,844,13
Cumberland,Tennessee,47035,6800,133
Panola,Texas,48365,1619,75
Palo Pinto,Texas,48363,2908,75
Crockett,Tennessee,47033,2039,49
Orange,Texas,48361,8634,149
Coffee,Tennessee,47031,6936,124
Cocke,Tennessee,47029,4534,100
Oldham,Texas,48359,291,4
Clay,Tennessee,47027,1104,30
Claiborne,Tennessee,47025,3194,74
Ochiltree,Texas,48357,1170,27
San Juan,New Mexico,35045,15283,476
Marquette,Michigan,26103,5901,62
Kusilvak Census Area,Alaska,02158,1298,4
Sandoval,New Mexico,35043,12047,230
Mason,Michigan,26105,2110,36
Roosevelt,New Mexico,35041,1992,56
Mecosta,Michigan,26107,3162,32
Menominee,Michigan,26109,2107,42
Kodiak Island Borough,Alaska,02150,1114,6
Santa Fe,New Mexico,35049,10632,146
San Miguel,New Mexico,35047,1359,17
Manistee,Michigan,26101,1954,24
Chester,Tennessee,47023,2163,51
Nueces,Texas,48355,42741,814
Cheatham,Tennessee,47021,4597,56
Nolan,Texas,48353,1543,51
Newton,Texas,48351,629,36
Josephine,Oregon,41033,3408,71
Power,Idaho,16077,666,9
Johnson,Iowa,19103,14523,84
Payette,Idaho,16075,2576,37
Jefferson,Oregon,41031,2250,37
Jones,Iowa,19105,2994,57
Lake,Oregon,41037,459,7
Klamath,Oregon,41035,4573,67
Shoshone,Idaho,16079,1132,34
Jefferson,Iowa,19101,1330,35
Lane,Oregon,41039,13283,150
Owyhee,Idaho,16073,1075,29
Oneida,Idaho,16071,365,4
Issaquena,Mississippi,28055,169,6
Garfield,Washington,53023,123,5
Humphreys,Mississippi,28053,970,33
Franklin,Washington,53021,12474,115
Jackson,Mississippi,28059,13493,248
Grays Harbor,Washington,53027,4210,70
Itawamba,Mississippi,28057,3024,77
Grant,Washington,53025,10361,124
Island,Washington,53029,1757,31
Holmes,Mississippi,28051,1893,74
Keokuk,Iowa,19107,962,31
Kossuth,Iowa,19109,2157,65
Louisa,Iowa,19115,1286,49
Leavenworth,Kansas,20103,7243,91
Washington,Idaho,16087,1225,21
Gilliam,Oregon,41021,63,1
Lucas,Iowa,19117,775,23
Valley,Idaho,16085,843,6
Lane,Kansas,20101,143,7
Lee,Iowa,19111,3771,55
Harney,Oregon,41025,361,8
Linn,Iowa,19113,20978,336
Grant,Oregon,41023,527,6
Jackson,Oregon,41029,11068,141
Hood River,Oregon,41027,1197,31
Logan,Kansas,20109,289,6
Twin Falls,Idaho,16083,9614,128
Linn,Kansas,20107,821,12
Teton,Idaho,16081,1227,4
Lincoln,Kansas,20105,264,5
King,Washington,53033,108122,1561
Jones,Mississippi,28067,8397,163
Jefferson,Washington,53031,411,3
Jefferson Davis,Mississippi,28065,1073,33
Kittitas,Washington,53037,3054,33
Kitsap,Washington,53035,8254,112
Kemper,Mississippi,28069,959,28
Klickitat,Washington,53039,765,10
Lyon,Iowa,19119,1585,41
Jefferson,Mississippi,28063,657,28
Jasper,Mississippi,28061,2213,48
Kootenai,Idaho,16055,18372,209
Coos,Oregon,41011,2121,35
Jerome,Idaho,16053,2616,23
Curry,Oregon,41015,658,10
Lemhi,Idaho,16059,531,9
Latah,Idaho,16057,3184,10
Crook,Oregon,41013,1165,22
Douglas,Oregon,41019,3388,72
Deschutes,Oregon,41017,9346,78
George,Mississippi,28039,2497,48
Jefferson,Idaho,16051,3013,30
Lewis,Washington,53041,4716,66
DeSoto,Mississippi,28033,21972,260
Mason,Washington,53045,2777,34
Covington,Mississippi,28031,2621,81
Lincoln,Washington,53043,558,8
Franklin,Mississippi,28037,843,23
Pacific,Washington,53049,946,11
Forrest,Mississippi,28035,7732,152
Okanogan,Washington,53047,2587,40
Madison,Idaho,16065,7242,28
Lincoln,Idaho,16063,511,11
Benton,Oregon,41003,3154,21
Nez Perce,Idaho,16069,3655,55
Minidoka,Idaho,16067,2342,33
Baker,Oregon,41001,962,15
Clatsop,Oregon,41007,1003,8
Clackamas,Oregon,41005,17913,218
Pend Oreille,Washington,53051,777,9
Lewis,Idaho,16061,406,9
Columbia,Oregon,41009,1782,29
San Juan,Washington,53055,181,0
Hancock,Mississippi,28045,3817,87
Pierce,Washington,53053,53398,677
Grenada,Mississippi,28043,2625,87
Skamania,Washington,53059,354,1
Hinds,Mississippi,28049,20426,416
Skagit,Washington,53057,5762,73
Harrison,Mississippi,28047,18036,312
Greene,Mississippi,28041,1307,33
Clark,Idaho,16033,59,0
Cassia,Idaho,16031,2946,27
Custer,Idaho,16037,253,3
Clearwater,Idaho,16035,1056,13
Choctaw,Mississippi,28019,772,18
Chickasaw,Mississippi,28017,2089,59
Spokane,Washington,53063,44411,643
Snohomish,Washington,53061,38260,582
Bolivar,Mississippi,28011,4810,132
Thurston,Washington,53067,9855,105
Stevens,Washington,53065,2237,28
Carroll,Mississippi,28015,1220,29
Calhoun,Mississippi,28013,1720,32
Wahkiakum,Washington,53069,123,0
Elmore,Idaho,16039,2052,17
Fremont,Idaho,16043,1133,14
Franklin,Idaho,16041,1206,16
Gooding,Idaho,16047,1317,23
Gem,Idaho,16045,1792,38
Copiah,Mississippi,28029,2984,65
Whatcom,Washington,53073,9186,97
Walla Walla,Washington,53071,5136,65
Yakima,Washington,53077,30967,456
Clarke,Mississippi,28023,1786,80
Whitman,Washington,53075,4318,49
Claiborne,Mississippi,28021,1025,30
Coahoma,Mississippi,28027,2969,79
Clay,Mississippi,28025,1859,54
Idaho,Idaho,16049,1272,18
Bingham,Idaho,16011,4860,76
Boise,Idaho,16015,363,2
Blaine,Idaho,16013,2382,18
Bonneville,Idaho,16019,14944,169
Bonner,Idaho,16017,3281,43
Boundary,Idaho,16021,871,11
Camas,Idaho,16025,72,0
Butte,Idaho,16023,210,1
Benton,Mississippi,28009,1016,25
Attala,Mississippi,28007,2146,73
Adams,Mississippi,28001,2954,82
Amite,Mississippi,28005,1242,42
Alcorn,Mississippi,28003,3152,71
Caribou,Idaho,16029,699,12
Canyon,Idaho,16027,26987,298
Zapata,Texas,48505,1771,36
Sheridan,Kansas,20179,436,14
Young,Texas,48503,2180,44
Shawnee,Kansas,20177,17538,363
Webster,Iowa,19187,5131,94
Yoakum,Texas,48501,873,27
Seward,Kansas,20175,3983,41
Winnebago,Iowa,19189,1429,31
Washington,Iowa,19183,2551,51
Wayne,Iowa,19185,541,23
Warren,Iowa,19181,5795,90
Zavala,Texas,48507,1867,41
Sedgwick,Kansas,20173,57079,759
Scott,Kansas,20171,621,24
Stevens,Kansas,20189,586,10
Stanton,Kansas,20187,185,6
Stafford,Kansas,20185,352,9
Worth,Iowa,19195,752,8
Wright,Iowa,19197,1853,37
Winneshiek,Iowa,19191,1969,35
Woodbury,Iowa,19193,15171,228
Smith,Kansas,20183,271,3
Sherman,Kansas,20181,646,12
Rice,Kansas,20159,1076,12
Story,Iowa,19169,10653,48
Republic,Kansas,20157,680,15
Reno,Kansas,20155,8547,139
Shelby,Iowa,19165,1313,37
Rawlins,Kansas,20153,360,7
Sioux,Iowa,19167,5151,74
Sac,Iowa,19161,1306,19
Baltimore city,Maryland,24510,52535,1106
Scott,Iowa,19163,20149,243
Pratt,Kansas,20151,816,25
Saline,Kansas,20169,6282,140
Russell,Kansas,20167,859,28
Van Buren,Iowa,19177,561,18
Rush,Kansas,20165,431,14
Wapello,Iowa,19179,4320,122
Rooks,Kansas,20163,660,11
Taylor,Iowa,19173,662,12
Union,Iowa,19175,1285,33
Tama,Iowa,19171,2102,71
Riley,Kansas,20161,6525,43
Norton,Kansas,20137,1221,27
Palo Alto,Iowa,19147,1135,23
Ness,Kansas,20135,372,16
Plymouth,Iowa,19149,4015,80
Neosho,Kansas,20133,1806,35
Osceola,Iowa,19143,788,16
Nemaha,Kansas,20131,1515,55
Page,Iowa,19145,1929,22
O'Brien,Iowa,19141,1998,60
Osage,Kansas,20139,1257,26
Neshoba,Mississippi,28099,4047,178
Montgomery,Mississippi,28097,1277,42
Marion,Mississippi,28091,2701,80
Monroe,Mississippi,28095,4129,134
Yamhill,Oregon,41071,4559,76
Marshall,Mississippi,28093,4544,104
Ringgold,Iowa,19159,558,24
Wasco,Oregon,41065,1399,28
Phillips,Kansas,20147,714,24
Wallowa,Oregon,41063,187,5
Pawnee,Kansas,20145,1173,13
Pottawattamie,Iowa,19155,11163,170
Ottawa,Kansas,20143,551,13
Wheeler,Oregon,41069,33,1
Poweshiek,Iowa,19157,1557,35
Washington,Oregon,41067,26004,237
Osborne,Kansas,20141,290,12
Pocahontas,Iowa,19151,856,22
Polk,Iowa,19153,57866,631
Pottawatomie,Kansas,20149,1906,30
Union,Oregon,41061,1455,23
Marion,Kansas,20115,1111,24
Sherman,Oregon,41055,58,1
Marion,Iowa,19125,3639,76
Polk,Oregon,41053,3822,53
McPherson,Kansas,20113,3328,89
Marshall,Iowa,19127,4846,76
Umatilla,Oregon,41059,8317,86
Lyon,Kansas,20111,4292,85
Madison,Iowa,19121,1631,19
Tillamook,Oregon,41057,657,3
Mahaska,Iowa,19123,2308,51
Meade,Kansas,20119,515,12
Marshall,Kansas,20117,1103,26
Lawrence,Mississippi,28077,1304,24
Adams,Washington,53001,2166,23
Lauderdale,Mississippi,28075,7215,240
Benton,Washington,53005,17101,220
Leake,Mississippi,28079,2696,74
Asotin,Washington,53003,1466,27
Clallam,Washington,53009,1309,10
Chelan,Washington,53007,6926,67
Multnomah,Oregon,41051,39010,615
Lamar,Mississippi,28073,6266,86
Mills,Iowa,19129,1627,23
Lafayette,Mississippi,28071,6231,119
Montgomery,Iowa,19137,1034,38
Linn,Oregon,41043,5175,72
Montgomery,Kansas,20125,3470,82
Muscatine,Iowa,19139,4838,103
Mitchell,Kansas,20123,562,18
Lincoln,Oregon,41041,1394,21
Monona,Iowa,19133,827,31
Marion,Oregon,41047,22442,310
Miami,Kansas,20121,2767,42
Monroe,Iowa,19135,955,29
Malheur,Oregon,41045,3541,63
Mitchell,Iowa,19131,1264,42
Morrow,Oregon,41049,1117,16
Morton,Kansas,20129,264,9
Morris,Kansas,20127,613,22
Clark,Washington,53011,24273,267
Madison,Mississippi,28089,10152,218
Lowndes,Mississippi,28087,6424,148
Cowlitz,Washington,53015,6027,91
Columbia,Washington,53013,122,4
Ferry,Washington,53019,369,8
Lee,Mississippi,28081,9995,175
Douglas,Washington,53017,3675,22
Lincoln,Mississippi,28085,3984,111
Leflore,Mississippi,28083,3501,125
Polk,Tennessee,47139,2100,25
Victoria,Texas,48469,8988,210
Pickett,Tennessee,47137,761,24
Van Zandt,Texas,48467,4363,118
Perry,Tennessee,47135,1073,28
Sitka City and Borough,Alaska,02220,351,0
Overton,Tennessee,47133,3029,61
Val Verde,Texas,48465,7860,223
Uvalde,Texas,48463,3584,72
Obion,Tennessee,47131,4570,96
Upton,Texas,48461,373,10
Upshur,Texas,48459,3294,75
Morgan,Tennessee,47129,2523,39
Tyler,Texas,48457,1275,41
Moore,Tennessee,47127,1018,17
Montgomery,Tennessee,47125,20613,228
Trinity,Texas,48455,773,26
Travis,Texas,48453,83495,1017
Monroe,Tennessee,47123,5902,96
Tom Green,Texas,48451,16872,269
Meigs,Tennessee,47121,1400,25
Maury,Tennessee,47119,13590,173
Marshall,Tennessee,47117,4210,58
Titus,Texas,48449,3726,84
Marion,Tennessee,47115,3140,47
Throckmorton,Texas,48447,73,5
Madison,Tennessee,47113,11323,241
Terry,Texas,48445,1693,56
Southeast Fairbanks Census Area,Alaska,02240,701,5
Macon,Tennessee,47111,3637,78
Terrell,Texas,48443,74,2
Taylor,Texas,48441,15884,410
Tarrant,Texas,48439,259949,3477
McNairy,Tennessee,47109,2852,54
McMinn,Tennessee,47107,6568,99
Swisher,Texas,48437,882,17
Loudon,Tennessee,47105,6203,69
Sutton,Texas,48435,470,8
Lincoln,Tennessee,47103,4371,63
Stonewall,Texas,48433,156,6
Skagway Municipality,Alaska,02230,20,0
Lewis,Tennessee,47101,1589,26
Sterling,Texas,48431,108,4
Stephens,Texas,48429,811,26
Starr,Texas,48427,9552,297
Somervell,Texas,48425,1082,14
Labette,Kansas,20099,2746,50
Smith,Texas,48423,20389,476
Kiowa,Kansas,20097,271,5
Sherman,Texas,48421,234,12
Kingman,Kansas,20095,768,15
Kearny,Kansas,20093,572,10
Johnson,Kansas,20091,58961,766
Shackelford,Texas,48417,276,5
Scurry,Texas,48415,2430,62
Schleicher,Texas,48413,239,6
San Saba,Texas,48411,781,23
Shelby,Texas,48419,1692,67
San Jacinto,Texas,48407,1336,38
San Augustine,Texas,48405,578,32
Harvey,Kansas,20079,3665,69
Howard,Iowa,19089,1046,22
Sabine,Texas,48403,524,45
Harper,Kansas,20077,626,18
Rusk,Texas,48401,3992,108
Hamilton,Kansas,20075,207,1
Harrison,Iowa,19085,1797,73
Henry,Iowa,19087,2933,37
Hancock,Iowa,19081,1492,34
San Patricio,Texas,48409,4416,151
Hardin,Iowa,19083,1863,44
Greenwood,Kansas,20073,589,11
Greeley,Kansas,20071,104,1
Jewell,Kansas,20089,211,6
Jasper,Iowa,19099,4201,72
Jefferson,Kansas,20087,1741,35
Iowa,Iowa,19095,1491,24
Jackson,Iowa,19097,2231,42
Humboldt,Iowa,19091,1194,26
Ida,Iowa,19093,907,35
Jackson,Kansas,20085,1410,16
Hodgeman,Kansas,20083,213,8
Haskell,Kansas,20081,419,9
Graham,Arizona,04009,5613,82
Crook,Wyoming,56011,438,12
Coconino,Arizona,04005,17870,332
Gila,Arizona,04007,6922,230
Apache,Arizona,04001,11379,431
Hot Springs,Wyoming,56017,369,3
Cochise,Arizona,04003,12045,287
Johnson,Wyoming,56019,720,10
Fremont,Wyoming,56013,5213,84
Goshen,Wyoming,56015,1218,24
Adams,Idaho,16003,341,4
Ada,Idaho,16001,52559,470
Laramie,Wyoming,56021,9418,114
Niobrara,Wyoming,56027,162,2
Park,Wyoming,56029,2801,30
Lincoln,Wyoming,56023,1411,12
Natrona,Wyoming,56025,8066,136
Bear Lake,Idaho,16007,393,2
Bannock,Idaho,16005,8808,109
Yukon-Koyukuk Census Area,Alaska,02290,363,4
Benewah,Idaho,16009,688,9
Platte,Wyoming,56031,636,11
Sheridan,Wyoming,56033,3191,31
Yuma,Arizona,04027,37191,838
Teton,Wyoming,56039,3776,9
Santa Cruz,Arizona,04023,8018,179
Yavapai,Arizona,04025,19133,508
Sublette,Wyoming,56035,791,7
Pinal,Arizona,04021,52504,888
Sweetwater,Wyoming,56037,4421,39
Pima,Arizona,04019,116231,2407
Uinta,Wyoming,56041,2246,13
Washakie,Wyoming,56043,919,26
Mohave,Arizona,04015,22927,725
Navajo,Arizona,04017,16371,536
Greenlee,Arizona,04011,574,10
La Paz,Arizona,04012,2470,79
Wayne,Tennessee,47181,2970,34
Maricopa,Arizona,04013,546516,9999
Weston,Wyoming,56045,652,5
Wilson,Tennessee,47189,18967,236
Williamson,Tennessee,47187,28204,217
White,Tennessee,47185,3703,71
Weakley,Tennessee,47183,4180,67
Washington,Tennessee,47179,14753,248
Valdez-Cordova Census Area,Alaska,02261,668,2
Warren,Tennessee,47177,5551,82
Van Buren,Tennessee,47175,856,23
Union,Tennessee,47173,1935,34
Unicoi,Tennessee,47171,2050,49
Trousdale,Tennessee,47169,2508,22
Wood,Texas,48499,3450,128
Tipton,Tennessee,47167,7427,104
Wise,Texas,48497,7367,121
Sumner,Tennessee,47165,24233,349
Winkler,Texas,48495,769,21
Sullivan,Tennessee,47163,17084,302
Wilson,Texas,48493,4558,68
Williamson,Texas,48491,46528,473
Stewart,Tennessee,47161,1346,28
Smith,Tennessee,47159,2788,39
Shelby,Tennessee,47157,97969,1654
Willacy,Texas,48489,3015,88
Sevier,Tennessee,47155,13482,176
Wilbarger,Texas,48487,1919,55
Wichita,Texas,48485,15115,377
