county,state,fips,cases,deaths
Douglas,Nevada,32005,2889,35
Roanoke,Virginia,51161,8260,145
Clark,Nevada,32003,249011,4366
Rockbridge,Virginia,51163,1550,46
Churchill,Nevada,32001,2059,49
Rockingham,Virginia,51165,6766,107
Russell,Virginia,51167,2271,38
Scott,Virginia,51169,1839,55
Esmeralda,Nevada,32009,38,0
Elko,Nevada,32007,4892,56
Clay,Kansas,20027,826,29
Chickasaw,Iowa,19037,1241,16
Clark,Kansas,20025,252,7
Clarke,Iowa,19039,1003,24
Cheyenne,Kansas,20023,362,14
Cerro Gordo,Iowa,19033,5424,89
Cherokee,Kansas,20021,2486,52
Cherokee,Iowa,19035,1590,38
Cedar,Iowa,19031,1903,23
Shenandoah,Virginia,51171,4324,133
Cloud,Kansas,20029,985,23
Smyth,Virginia,51173,2969,93
Southampton,Virginia,51175,1976,56
Spotsylvania,Virginia,51177,10024,119
Stafford,Virginia,51179,11317,79
Allamakee,Iowa,19005,1515,51
Appanoose,Iowa,19007,1283,49
Adair,Iowa,19001,866,32
Adams,Iowa,19003,338,4
Surry,Virginia,51181,422,9
Sussex,Virginia,51183,1192,21
Tazewell,Virginia,51185,3648,70
Warren,Virginia,51187,3011,57
Audubon,Iowa,19009,510,10
Atchison,Kansas,20005,1633,14
Boone,Iowa,19015,2656,34
Anderson,Kansas,20003,837,18
Bremer,Iowa,19017,2854,60
Allen,Kansas,20001,1245,20
Benton,Iowa,19011,2567,55
Black Hawk,Iowa,19013,15836,308
Washington,Virginia,51191,4941,110
Barton,Kansas,20009,2615,49
Westmoreland,Virginia,51193,1288,26
Barber,Kansas,20007,374,6
Wise,Virginia,51195,3218,98
Wythe,Virginia,51197,2659,79
York,Virginia,51199,3734,54
Buchanan,Iowa,19019,1915,32
Navarro,Texas,48349,5833,154
Carter,Tennessee,47019,6672,158
Carroll,Tennessee,47017,3637,83
Nacogdoches,Texas,48347,4561,170
Cannon,Tennessee,47015,1928,31
Motley,Texas,48345,116,8
Mora,New Mexico,35033,171,6
McKinley,New Mexico,35031,12319,467
Rio Arriba,New Mexico,35039,3613,76
Haines Borough,Alaska,02100,28,0
Quay,New Mexico,35037,513,8
Otero,New Mexico,35035,5069,75
Campbell,Tennessee,47013,4181,63
Morris,Texas,48343,875,33
Bradley,Tennessee,47011,15130,151
Moore,Texas,48341,2738,72
Blount,Tennessee,47009,15584,196
Montgomery,Texas,48339,53875,575
Bledsoe,Tennessee,47007,2164,11
Benton,Tennessee,47005,1680,40
Montague,Texas,48337,2100,71
Bedford,Tennessee,47003,6537,129
Mitchell,Texas,48335,605,31
Hidalgo,New Mexico,35023,363,9
Harding,New Mexico,35021,10,0
Luna,New Mexico,35029,3351,86
Los Alamos,New Mexico,35028,527,6
Lincoln,New Mexico,35027,1720,19
Lea,New Mexico,35025,9059,169
Anderson,Tennessee,47001,8812,172
Mills,Texas,48333,656,21
Milam,Texas,48331,2548,48
Midland,Texas,48329,17614,271
Menard,Texas,48327,211,9
Medina,Texas,48325,5048,104
Maverick,Texas,48323,10442,356
Sagadahoc,Maine,23023,1408,10
De Baca,New Mexico,35011,167,1
Somerset,Maine,23025,2107,30
Waldo,Maine,23027,975,20
Washington,Maine,23029,860,16
Guadalupe,New Mexico,35019,660,9
Grant,New Mexico,35017,1715,37
Kenai Peninsula Borough,Alaska,02122,4486,19
Eddy,New Mexico,35015,6853,129
Piscataquis,Maine,23021,530,6
Doña Ana,New Mexico,35013,25014,457
Matagorda,Texas,48321,4170,111
Mason,Texas,48319,405,6
Martin,Texas,48317,634,19
Marion,Texas,48315,540,33
Madison,Texas,48313,1968,29
Bernalillo,New Mexico,35001,58032,939
Curry,New Mexico,35009,5230,79
Colfax,New Mexico,35007,915,48
Cibola,New Mexico,35006,3531,113
Chaves,New Mexico,35005,9210,171
York,Maine,23031,13150,129
Juneau City and Borough,Alaska,02110,1402,3
Catron,New Mexico,35003,93,5
McMullen,Texas,48311,83,5
Hancock,Maine,23009,1306,36
McCulloch,Texas,48307,576,19
Lynn,Texas,48305,620,23
Lubbock,Texas,48303,49207,788
Loving,Texas,48301,2,0
Androscoggin,Maine,23001,8028,73
Aroostook,Maine,23003,1798,45
Cumberland,Maine,23005,16918,194
Franklin,Maine,23007,1309,15
McLennan,Texas,48309,27292,472
Knox,Maine,23013,1099,5
Lincoln,Maine,23015,1007,2
Oxford,Maine,23017,3489,64
Penobscot,Maine,23019,5877,91
Kennebec,Maine,23011,6252,69
King William,Virginia,51101,1226,12
District of Columbia,District of Columbia,11001,48616,1122
Lancaster,Virginia,51103,714,16
Lee,Virginia,51105,2427,47
Loudoun,Virginia,51107,27811,277
Louisa,Virginia,51109,1978,32
Lunenburg,Virginia,51111,769,13
Madison,Virginia,51113,619,16
Mathews,Virginia,51115,599,12
Mecklenburg,Virginia,51117,2315,67
Middlesex,Virginia,51119,571,20
Winnebago,Illinois,17201,33426,508
Woodford,Illinois,17203,4813,90
Van Buren,Michigan,26159,6990,123
Sanilac,Michigan,26151,4207,112
Knox,Tennessee,47093,52147,637
Schoolcraft,Michigan,26153,412,5
Johnson,Tennessee,47091,2424,39
Shiawassee,Michigan,26155,6303,103
Northwest Arctic Borough,Alaska,02188,618,2
Tuscola,Michigan,26157,5604,170
North Slope Borough,Alaska,02185,1078,4
Lawrence,Tennessee,47099,5997,91
Nome Census Area,Alaska,02180,364,0
Lauderdale,Tennessee,47097,3211,44
Lake,Tennessee,47095,1705,26
Hickman,Tennessee,47081,2853,46
Washtenaw,Michigan,26161,26803,294
Wayne,Michigan,26163,162282,4895
Matanuska-Susitna Borough,Alaska,02170,11597,54
Wexford,Michigan,26165,2856,45
Jefferson,Tennessee,47089,6253,125
Jackson,Tennessee,47087,1325,36
Humphreys,Tennessee,47085,1829,28
Houston,Tennessee,47083,1099,33
Otsego,Michigan,26137,2732,40
Ottawa,Michigan,26139,32264,411
Hardin,Tennessee,47071,3586,68
Ontonagon,Michigan,26131,464,21
Osceola,Michigan,26133,1909,28
Oscoda,Michigan,26135,643,29
Henry,Tennessee,47079,3212,76
Henderson,Tennessee,47077,3812,76
Haywood,Tennessee,47075,2715,62
Hawkins,Tennessee,47073,6195,108
Hardeman,Tennessee,47069,3544,64
St. Clair,Michigan,26147,18102,426
St. Joseph,Michigan,26149,6102,96
Petersburg Borough,Alaska,02195,163,0
Refugio,Texas,48391,669,22
Presque Isle,Michigan,26141,1037,32
Roscommon,Michigan,26143,1871,48
Prince of Wales-Hyder Census Area,Alaska,02198,118,1
Saginaw,Michigan,26145,22038,596
Runnels,Texas,48399,1292,38
Hancock,Tennessee,47067,596,12
Hamilton,Tennessee,47065,44845,496
Rockwall,Texas,48397,11602,157
Hamblen,Tennessee,47063,8635,174
Robertson,Texas,48395,2151,43
Grundy,Tennessee,47061,1794,35
Roberts,Texas,48393,62,1
Ward,North Dakota,38101,9788,194
Greene,Tennessee,47059,7939,157
Wells,North Dakota,38103,457,8
Reeves,Texas,48389,1893,43
Monroe,Michigan,26115,15147,255
Montcalm,Michigan,26117,7984,113
Montmorency,Michigan,26119,593,20
Midland,Michigan,26111,7404,86
Missaukee,Michigan,26113,1477,24
Williams,North Dakota,38105,4869,39
Grainger,Tennessee,47057,2641,50
Red River,Texas,48387,698,37
Giles,Tennessee,47055,4013,100
Real,Texas,48385,312,12
Gibson,Tennessee,47053,6565,146
Reagan,Texas,48383,384,8
Franklin,Tennessee,47051,5166,90
Randall,Texas,48381,16859,303
Fentress,Tennessee,47049,2435,47
Fayette,Tennessee,47047,5127,77
Rains,Texas,48379,808,25
Oakland,Michigan,26125,116550,2314
Oceana,Michigan,26127,2714,59
Ogemaw,Michigan,26129,1689,40
Valencia,New Mexico,35061,7055,109
Muskegon,Michigan,26121,17837,358
Ketchikan Gateway Borough,Alaska,02130,569,1
Newaygo,Michigan,26123,4741,64
Dyer,Tennessee,47045,5446,106
Presidio,Texas,48377,818,24
Dickson,Tennessee,47043,6858,114
Potter,Texas,48375,17485,454
DeKalb,Tennessee,47041,2809,54
Polk,Texas,48373,3331,114
Pecos,Texas,48371,1672,34
Decatur,Tennessee,47039,1593,39
Parmer,Texas,48369,1284,35
Davidson,Tennessee,47037,98937,944
Parker,Texas,48367,15840,184
Taos,New Mexico,35055,1673,52
Socorro,New Mexico,35053,1318,56
Sierra,New Mexico,35051,773,50
Union,New Mexico,35059,417,9
Torrance,New Mexico,35057,840,13
Cumberland,Tennessee,47035,6783,133
Panola,Texas,48365,1615,75
Palo Pinto,Texas,48363,2906,75
Crockett,Tennessee,47033,2038,49
Orange,Texas,48361,8601,148
Coffee,Tennessee,47031,6927,124
Cocke,Tennessee,47029,4527,99
Oldham,Texas,48359,291,4
Clay,Tennessee,47027,1104,30
Claiborne,Tennessee,47025,3190,73
Ochiltree,Texas,48357,1166,27
San Juan,New Mexico,35045,15200,474
Marquette,Michigan,26103,5890,62
Kusilvak Census Area,Alaska,02158,1286,4
Sandoval,New Mexico,35043,12018,230
Mason,Michigan,26105,2102,36
Roosevelt,New Mexico,35041,1981,56
Mecosta,Michigan,26107,3135,31
Menominee,Michigan,26109,2103,42
Kodiak Island Borough,Alaska,02150,1113,6
Santa Fe,New Mexico,35049,10571,145
San Miguel,New Mexico,35047,1355,17
Manistee,Michigan,26101,1949,24
Chester,Tennessee,47023,2157,51
Nueces,Texas,48355,42647,813
Cheatham,Tennessee,47021,4594,56
Nolan,Texas,48353,1539,51
Newton,Texas,48351,625,35
Josephine,Oregon,41033,3376,71
Power,Idaho,16077,665,9
Johnson,Iowa,19103,14508,83
Payette,Idaho,16075,2575,37
Jefferson,Oregon,41031,2227,37
Jones,Iowa,19105,2992,57
Lake,Oregon,41037,458,7
Klamath,Oregon,41035,4515,65
Shoshone,Idaho,16079,1124,34
Jefferson,Iowa,19101,1328,35
Lane,Oregon,41039,13189,149
Owyhee,Idaho,16073,1069,29
Oneida,Idaho,16071,365,4
Issaquena,Mississippi,28055,169,6
Garfield,Washington,53023,123,5
Humphreys,Mississippi,28053,968,33
Franklin,Washington,53021,12434,113
Jackson,Mississippi,28059,13470,246
Grays Harbor,Washington,53027,4123,68
Itawamba,Mississippi,28057,3014,77
Grant,Washington,53025,10307,124
Island,Washington,53029,1745,30
Holmes,Mississippi,28051,1891,74
Keokuk,Iowa,19107,961,31
Kossuth,Iowa,19109,2155,64
Louisa,Iowa,19115,1281,49
Leavenworth,Kansas,20103,7237,91
Washington,Idaho,16087,1221,21
Gilliam,Oregon,41021,63,1
Lucas,Iowa,19117,774,23
Valley,Idaho,16085,840,6
Lane,Kansas,20101,143,7
Lee,Iowa,19111,3763,55
Harney,Oregon,41025,352,8
Linn,Iowa,19113,20933,335
Grant,Oregon,41023,527,6
Jackson,Oregon,41029,10999,141
Hood River,Oregon,41027,1196,31
Logan,Kansas,20109,289,6
Twin Falls,Idaho,16083,9582,128
Linn,Kansas,20107,821,12
Teton,Idaho,16081,1224,4
Lincoln,Kansas,20105,263,5
King,Washington,53033,107464,1552
Jones,Mississippi,28067,8389,164
Jefferson,Washington,53031,412,3
Jefferson Davis,Mississippi,28065,1073,33
Kittitas,Washington,53037,3028,33
Kitsap,Washington,53035,8170,112
Kemper,Mississippi,28069,958,28
Klickitat,Washington,53039,755,10
Lyon,Iowa,19119,1582,41
Jefferson,Mississippi,28063,657,28
Jasper,Mississippi,28061,2211,48
Kootenai,Idaho,16055,18269,209
Coos,Oregon,41011,2104,35
Jerome,Idaho,16053,2613,23
Curry,Oregon,41015,651,10
Lemhi,Idaho,16059,529,9
Latah,Idaho,16057,3175,10
Crook,Oregon,41013,1144,22
Douglas,Oregon,41019,3332,71
Deschutes,Oregon,41017,9235,75
George,Mississippi,28039,2496,48
Jefferson,Idaho,16051,3008,29
Lewis,Washington,53041,4643,66
DeSoto,Mississippi,28033,21906,260
Mason,Washington,53045,2755,32
Covington,Mississippi,28031,2604,81
Lincoln,Washington,53043,528,8
Franklin,Mississippi,28037,841,23
Pacific,Washington,53049,944,11
Forrest,Mississippi,28035,7707,152
Okanogan,Washington,53047,2555,39
Madison,Idaho,16065,7228,28
Lincoln,Idaho,16063,509,11
Benton,Oregon,41003,3139,20
Nez Perce,Idaho,16069,3644,55
Minidoka,Idaho,16067,2342,33
Baker,Oregon,41001,961,14
Clatsop,Oregon,41007,995,8
Clackamas,Oregon,41005,17751,217
Pend Oreille,Washington,53051,766,9
Lewis,Idaho,16061,404,9
Columbia,Oregon,41009,1761,29
San Juan,Washington,53055,179,0
Hancock,Mississippi,28045,3806,87
Pierce,Washington,53053,52839,667
Grenada,Mississippi,28043,2621,87
Skamania,Washington,53059,352,1
Hinds,Mississippi,28049,20389,416
Skagit,Washington,53057,5712,72
Harrison,Mississippi,28047,18002,310
Greene,Mississippi,28041,1307,33
Clark,Idaho,16033,59,0
Cassia,Idaho,16031,2946,27
Custer,Idaho,16037,250,3
Clearwater,Idaho,16035,1051,13
Choctaw,Mississippi,28019,764,18
Chickasaw,Mississippi,28017,2084,57
Spokane,Washington,53063,43929,636
Snohomish,Washington,53061,37931,579
Bolivar,Mississippi,28011,4807,132
Thurston,Washington,53067,9680,105
Stevens,Washington,53065,2207,28
Carroll,Mississippi,28015,1219,29
Calhoun,Mississippi,28013,1711,32
Wahkiakum,Washington,53069,116,0
Elmore,Idaho,16039,2034,17
Fremont,Idaho,16043,1133,14
Franklin,Idaho,16041,1205,16
Gooding,Idaho,16047,1316,23
Gem,Idaho,16045,1785,38
Copiah,Mississippi,28029,2979,65
Whatcom,Washington,53073,9058,96
Walla Walla,Washington,53071,5119,65
Yakima,Washington,53077,30887,455
Clarke,Mississippi,28023,1781,80
Whitman,Washington,53075,4309,48
Claiborne,Mississippi,28021,1025,30
Coahoma,Mississippi,28027,2966,79
Clay,Mississippi,28025,1856,54
Idaho,Idaho,16049,1263,18
Bingham,Idaho,16011,4854,74
Boise,Idaho,16015,361,2
Blaine,Idaho,16013,2380,18
Bonneville,Idaho,16019,14925,168
Bonner,Idaho,16017,3262,43
Boundary,Idaho,16021,870,10
Camas,Idaho,16025,71,0
Butte,Idaho,16023,210,1
Benton,Mississippi,28009,1012,25
Attala,Mississippi,28007,2145,73
Adams,Mississippi,28001,2950,82
Amite,Mississippi,28005,1234,42
Alcorn,Mississippi,28003,3144,71
Caribou,Idaho,16029,696,12
Canyon,Idaho,16027,26898,298
Zapata,Texas,48505,1771,36
Sheridan,Kansas,20179,435,13
Young,Texas,48503,2179,44
Shawnee,Kansas,20177,17518,363
Webster,Iowa,19187,5126,93
Yoakum,Texas,48501,873,27
Seward,Kansas,20175,3982,41
Winnebago,Iowa,19189,1426,31
Washington,Iowa,19183,2542,50
Wayne,Iowa,19185,539,23
Warren,Iowa,19181,5784,90
Zavala,Texas,48507,1865,41
Sedgwick,Kansas,20173,56838,756
Scott,Kansas,20171,621,24
Stevens,Kansas,20189,586,10
Stanton,Kansas,20187,185,6
Stafford,Kansas,20185,352,9
Worth,Iowa,19195,750,8
Wright,Iowa,19197,1851,37
Winneshiek,Iowa,19191,1969,35
Woodbury,Iowa,19193,15155,228
Smith,Kansas,20183,270,3
Sherman,Kansas,20181,640,12
Rice,Kansas,20159,1076,12
Story,Iowa,19169,10636,48
Republic,Kansas,20157,680,15
Reno,Kansas,20155,8542,139
Shelby,Iowa,19165,1311,37
Rawlins,Kansas,20153,360,7
Sioux,Iowa,19167,5148,74
Sac,Iowa,19161,1305,19
Baltimore city,Maryland,24510,52401,1091
Scott,Iowa,19163,20099,242
Pratt,Kansas,20151,816,25
Saline,Kansas,20169,6272,139
Russell,Kansas,20167,860,29
Van Buren,Iowa,19177,560,18
Rush,Kansas,20165,431,14
Wapello,Iowa,19179,4311,122
Rooks,Kansas,20163,660,11
Taylor,Iowa,19173,661,12
Union,Iowa,19175,1283,33
Tama,Iowa,19171,2100,71
Riley,Kansas,20161,6497,43
Norton,Kansas,20137,1221,27
Palo Alto,Iowa,19147,1129,23
Ness,Kansas,20135,372,16
Plymouth,Iowa,19149,4014,80
Neosho,Kansas,20133,1806,35
Osceola,Iowa,19143,788,16
Nemaha,Kansas,20131,1514,55
Page,Iowa,19145,1928,22
O'Brien,Iowa,19141,1996,60
Osage,Kansas,20139,1250,25
Neshoba,Mississippi,28099,4033,178
Montgomery,Mississippi,28097,1272,42
Marion,Mississippi,28091,2697,80
Monroe,Mississippi,28095,4122,133
Yamhill,Oregon,41071,4523,76
Marshall,Mississippi,28093,4532,103
Ringgold,Iowa,19159,558,24
Wasco,Oregon,41065,1384,28
Phillips,Kansas,20147,714,24
Wallowa,Oregon,41063,186,5
Pawnee,Kansas,20145,1168,13
Pottawattamie,Iowa,19155,11145,168
Ottawa,Kansas,20143,549,13
Wheeler,Oregon,41069,32,1
Poweshiek,Iowa,19157,1549,34
Washington,Oregon,41067,25852,237
Osborne,Kansas,20141,290,12
Pocahontas,Iowa,19151,855,22
Polk,Iowa,19153,57748,628
Pottawatomie,Kansas,20149,1901,30
Union,Oregon,41061,1453,23
Marion,Kansas,20115,1108,24
Sherman,Oregon,41055,58,1
Marion,Iowa,19125,3634,76
Polk,Oregon,41053,3800,53
McPherson,Kansas,20113,3328,89
Marshall,Iowa,19127,4838,75
Umatilla,Oregon,41059,8262,84
Lyon,Kansas,20111,4287,85
Madison,Iowa,19121,1625,19
Tillamook,Oregon,41057,654,3
Mahaska,Iowa,19123,2307,51
Meade,Kansas,20119,515,12
Marshall,Kansas,20117,1094,25
Lawrence,Mississippi,28077,1300,24
Adams,Washington,53001,2155,23
Lauderdale,Mississippi,28075,7200,240
Benton,Washington,53005,17033,220
Leake,Mississippi,28079,2687,73
Asotin,Washington,53003,1461,27
Clallam,Washington,53009,1294,10
Chelan,Washington,53007,6907,67
Multnomah,Oregon,41051,38829,612
Lamar,Mississippi,28073,6251,86
Mills,Iowa,19129,1624,23
Lafayette,Mississippi,28071,6214,119
Montgomery,Iowa,19137,1033,38
Linn,Oregon,41043,5065,69
Montgomery,Kansas,20125,3465,80
Muscatine,Iowa,19139,4825,100
Mitchell,Kansas,20123,562,18
Lincoln,Oregon,41041,1390,21
Monona,Iowa,19133,827,30
Marion,Oregon,41047,22297,309
Miami,Kansas,20121,2761,42
Monroe,Iowa,19135,953,29
Malheur,Oregon,41045,3532,63
Mitchell,Iowa,19131,1264,42
Morrow,Oregon,41049,1113,16
Morton,Kansas,20129,263,9
Morris,Kansas,20127,613,22
Clark,Washington,53011,24012,262
Madison,Mississippi,28089,10135,217
Lowndes,Mississippi,28087,6415,148
Cowlitz,Washington,53015,5968,91
Columbia,Washington,53013,120,4
Ferry,Washington,53019,366,7
Lee,Mississippi,28081,9990,175
Douglas,Washington,53017,3672,22
Lincoln,Mississippi,28085,3980,111
Leflore,Mississippi,28083,3500,125
Polk,Tennessee,47139,2097,25
Victoria,Texas,48469,8903,210
Pickett,Tennessee,47137,758,24
Van Zandt,Texas,48467,4358,118
Perry,Tennessee,47135,1073,28
Sitka City and Borough,Alaska,02220,349,0
Overton,Tennessee,47133,3024,61
Val Verde,Texas,48465,7860,223
Uvalde,Texas,48463,3582,72
Obion,Tennessee,47131,4555,96
Upton,Texas,48461,371,10
Upshur,Texas,48459,3290,75
Morgan,Tennessee,47129,2520,39
Tyler,Texas,48457,1326,41
Moore,Tennessee,47127,1018,17
Montgomery,Tennessee,47125,20550,228
Trinity,Texas,48455,766,26
Travis,Texas,48453,83366,1016
Monroe,Tennessee,47123,5890,96
Tom Green,Texas,48451,16859,269
Meigs,Tennessee,47121,1394,25
Maury,Tennessee,47119,13577,172
Marshall,Tennessee,47117,4209,58
Titus,Texas,48449,3724,84
Marion,Tennessee,47115,3131,47
Throckmorton,Texas,48447,73,5
Madison,Tennessee,47113,11312,241
Terry,Texas,48445,1693,56
Southeast Fairbanks Census Area,Alaska,02240,691,5
Macon,Tennessee,47111,3632,78
Terrell,Texas,48443,75,2
Taylor,Texas,48441,15870,409
Tarrant,Texas,48439,259584,3472
McNairy,Tennessee,47109,2849,54
McMinn,Tennessee,47107,6565,99
Swisher,Texas,48437,863,17
Loudon,Tennessee,47105,6175,69
Sutton,Texas,48435,469,8
Lincoln,Tennessee,47103,4371,63
Stonewall,Texas,48433,156,6
Skagway Municipality,Alaska,02230,20,0
Lewis,Tennessee,47101,1586,26
Sterling,Texas,48431,108,4
Stephens,Texas,48429,814,26
Starr,Texas,48427,9558,297
Somervell,Texas,48425,1082,14
Labette,Kansas,20099,2743,50
Smith,Texas,48423,20368,475
Kiowa,Kansas,20097,271,5
Sherman,Texas,48421,232,12
Kingman,Kansas,20095,763,15
Kearny,Kansas,20093,572,10
Johnson,Kansas,20091,58676,763
Shackelford,Texas,48417,276,5
Scurry,Texas,48415,2426,62
Schleicher,Texas,48413,238,6
San Saba,Texas,48411,781,23
Shelby,Texas,48419,1686,67
San Jacinto,Texas,48407,1328,38
San Augustine,Texas,48405,577,32
Harvey,Kansas,20079,3650,68
Howard,Iowa,19089,1046,22
Sabine,Texas,48403,524,45
Harper,Kansas,20077,626,18
Rusk,Texas,48401,3984,107
Hamilton,Kansas,20075,202,1
Harrison,Iowa,19085,1797,73
Henry,Iowa,19087,2925,37
Hancock,Iowa,19081,1488,34
San Patricio,Texas,48409,4383,151
Hardin,Iowa,19083,1857,44
Greenwood,Kansas,20073,589,11
Greeley,Kansas,20071,104,1
Jewell,Kansas,20089,211,6
Jasper,Iowa,19099,4194,72
Jefferson,Kansas,20087,1735,35
Iowa,Iowa,19095,1490,24
Jackson,Iowa,19097,2228,42
Humboldt,Iowa,19091,1192,26
Ida,Iowa,19093,906,35
Jackson,Kansas,20085,1407,16
Hodgeman,Kansas,20083,212,8
Haskell,Kansas,20081,419,9
Graham,Arizona,04009,5613,83
Crook,Wyoming,56011,435,12
Coconino,Arizona,04005,17883,330
Gila,Arizona,04007,6905,228
Apache,Arizona,04001,11391,431
Hot Springs,Wyoming,56017,369,3
Cochise,Arizona,04003,12021,287
Johnson,Wyoming,56019,718,10
Fremont,Wyoming,56013,5203,84
Goshen,Wyoming,56015,1215,24
Adams,Idaho,16003,341,4
Ada,Idaho,16001,52386,469
Laramie,Wyoming,56021,9269,114
Niobrara,Wyoming,56027,161,2
Park,Wyoming,56029,2779,30
Lincoln,Wyoming,56023,1411,12
Natrona,Wyoming,56025,8047,136
Bear Lake,Idaho,16007,390,2
Bannock,Idaho,16005,8789,108
Yukon-Koyukuk Census Area,Alaska,02290,363,4
Benewah,Idaho,16009,686,9
Platte,Wyoming,56031,633,11
Sheridan,Wyoming,56033,3184,31
Yuma,Arizona,04027,37177,837
Teton,Wyoming,56039,3771,9
Santa Cruz,Arizona,04023,7994,179
Yavapai,Arizona,04025,19044,505
Sublette,Wyoming,56035,791,7
Pinal,Arizona,04021,52234,881
Sweetwater,Wyoming,56037,4384,39
Pima,Arizona,04019,116068,2407
Uinta,Wyoming,56041,2249,13
Washakie,Wyoming,56043,917,26
Mohave,Arizona,04015,22887,725
Navajo,Arizona,04017,16336,535
Greenlee,Arizona,04011,574,10
La Paz,Arizona,04012,2468,79
Wayne,Tennessee,47181,2969,34
Maricopa,Arizona,04013,545468,9963
Weston,Wyoming,56045,651,5
Wilson,Tennessee,47189,18940,236
Williamson,Tennessee,47187,28163,217
White,Tennessee,47185,3694,70
Weakley,Tennessee,47183,4172,66
Washington,Tennessee,47179,14727,245
Valdez-Cordova Census Area,Alaska,02261,660,2
Warren,Tennessee,47177,5562,81
Van Buren,Tennessee,47175,855,23
Union,Tennessee,47173,1930,34
Unicoi,Tennessee,47171,2046,49
Trousdale,Tennessee,47169,2507,22
Wood,Texas,48499,3447,128
Tipton,Tennessee,47167,7406,103
Wise,Texas,48497,7364,121
Sumner,Tennessee,47165,24188,349
Winkler,Texas,48495,769,21
Sullivan,Tennessee,47163,17023,301
Wilson,Texas,48493,4539,68
Williamson,Texas,48491,46442,474
Stewart,Tennessee,47161,1336,28
Smith,Tennessee,47159,2789,39
Shelby,Tennessee,47157,97675,1646
Willacy,Texas,48489,3001,88
Sevier,Tennessee,47155,13467,176
Wilbarger,Texas,48487,1919,55
Wichita,Texas,48485,15091,377
